Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,CRAMLINGTON MEDICAL GROUP (A84025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,86,10.4651162790698
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,ELSDON AVENUE SURGERY (A84619),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,58,1.72413793103448
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,FORUM FAMILY PRACTICE (A84038),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,132,6.06060606060606
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GAS HOUSE LANE SURGERY (A84039),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,128,4.6875
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GREYSTOKE SURGERY (A84031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,196,2.55102040816327
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,GUIDEPOST MEDICAL GROUP (A84020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,140,4.28571428571429
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HALTWHISTLE MEDICAL GROUP (A84034),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,100,6
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT (A84045),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,89,8.98876404494382
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,HUMSHAUGH & WARK MED GRP (A84040),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,66,4.54545454545455
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,MARINE MEDICAL GROUP (A84014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,208,7.69230769230769
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NETHERFIELD HOUSE (A84037),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,107,5.60747663551402
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,NORTHUMBERLAND HEALTH (A84029),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,54,1.85185185185185
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PONTELAND MEDICAL GROUP (A84007),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,197,6.09137055837563
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,PRUDHOE MEDICAL GROUP (A84016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,78,7.69230769230769
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RAILWAY MEDICAL GROUP (A84009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,21,355,5.91549295774648
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,RIVERSDALE SURGERY (A84035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,98,3.06122448979592
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SCOTS GAP MEDICAL GROUP (A84042),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,34,5.88235294117647
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,SEATON PARK MEDICAL GROUP (A84028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,24,269,8.92193308550186
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ADDERLANE SURGERY (A84614),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,26,7.69230769230769
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE GABLES MEDICAL GROUP (A84013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,91,7.69230769230769
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE ROTHBURY PRACTICE (A84002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,122,4.91803278688525
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,THE SELE MEDICAL PRACTICE (A84033),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,90,5.55555555555556
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,UNION BRAE & NORHAM PRAC (A84044),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,144,8.33333333333333
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VALENS MEDICAL PARTNERSHIP (A84036),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,29,625,4.64
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,VILLAGE MEDICAL GROUP (A84030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,14,244,5.73770491803279
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WELL CLOSE MEDICAL GROUP (A84026),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,209,4.78468899521531
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WHITE MEDICAL GROUP (A84011),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,141,4.9645390070922
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00L,WOOLER HEALTH (A84604),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,87,2.29885057471264
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ALBERT ROAD SURGERY (A88010),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,49,4.08163265306122
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,CENTRAL SURGERY (A88013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,238,6.72268907563025
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,COLLIERY COURT MEDICAL GROUP (A88016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,97,3.09278350515464
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,DR THORNILEY-WALKER & PARTNERS (A88009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,94,1.06382978723404
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,EAST WING PRACTICE (A88613),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,81,1.23456790123457
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ELLISON VIEW SURGERY (A88012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,68,7.35294117647059
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,FARNHAM MEDICAL CTR. (A88002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,238,5.46218487394958
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,IMEARY MEDICAL GROUP (A88601),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,62,4.83870967741935
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MARSDEN MEDICAL GROUP (A88003),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,302,2.98013245033113
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,MAYFIELD MEDICAL GROUP (A88004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,106,7.54716981132075
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,RAVENSWORTH SURGERY (A88608),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,81,4.93827160493827
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,ST GEORGE & RIVERSIDE MEDICAL PRACTICE (A88015),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,85,1.17647058823529
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TALBOT MEDICAL CENTRE (A88006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,114,4.3859649122807
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE G.P.SUITE (A88025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,99,5.05050505050505
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,THE GLEN MEDICAL GROUP (A88022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,120,5
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,TRINITY MEDICAL CENTRE (A88008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,66,3.03030303030303
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,VICTORIA MEDICAL CENTRE (A88001),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,55,5.45454545454545
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WENLOCK ROAD SURGERY (A88005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,48,6.25
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WEST VIEW SURGERY (A88014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,13,0
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00N,WHITBURN SURGERY (A88023),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,89,4.49438202247191
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ASHBURN MEDICAL CENTRE (A89018),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,54,9.25925925925926
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,BRIDGE VIEW MEDICAL GROUP (A89019),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,19,197,9.64467005076142
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CASTLETOWN MEDICAL CENTRE (A89036),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,24,12.5
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CHESTER SURGERY (A89623),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,34,2.94117647058824
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,CONCORD MEDICAL PRACTICE (A89022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,92,5.43478260869565
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,DEERNESS PARK MEDICAL GROUP (A89001),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,142,2.8169014084507
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,FORGE MEDICAL PRACTICE (A89020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,74,4.05405405405405
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"FULWELL MEDICAL CENTRE, (A89015)",Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,193,6.73575129533679
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GALLERIES MEDICAL PRACTICE (A89012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,137,6.56934306569343
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GRANGEWOOD SURGERY (A89028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,106,2.83018867924528
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HAPPY HOUSE SURGERY (A89041),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,81,4.93827160493827
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HERRINGTON MEDICAL CENTRE (A89009),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,132,9.09090909090909
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HETTON GROUP PRACTICE (A89004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,14,200,7
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"HOUGHTON MEDICAL GROUP, (A89023)",Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,101,7.92079207920792
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HYLTON MEDICAL GROUP (A89031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,38,2.63157894736842
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,I J HEALTHCARE (A89617),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,46,8.69565217391304
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,KEPIER MEDICAL PRACTICE (A89021),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,118,4.23728813559322
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MILLFIELD MEDICAL GROUP (A89017),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,142,6.33802816901408
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MONKWEARMOUTH HEALTH CENTRE (A89040),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,48,0
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW SILKSWORTH MEDICAL PRACTICE (A89032),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,162,4.93827160493827
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW WASHINGTON MEDICAL GROUP (A89026),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,93,6.45161290322581
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PALLION FAMILY PRACTICE (A89007),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,127,7.08661417322835
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PARK LANE PRACTICE (A89034),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,18,11.1111111111111
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RED HOUSE MEDICAL CENTRE (A89008),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,48,2.08333333333333
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RICKLETON MEDICAL CENTRE (A89616),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,28,7.14285714285714
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RIVERVIEW SURGERY (A89002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,46,10.8695652173913
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SOUTHLANDS MEDICAL GROUP (A89035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,109,8.25688073394495
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SPRINGWELL MEDICAL GROUP (A89027),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,74,9.45945945945946
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ST BEDE MEDICAL CENTRE (A89016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,9,114,7.89473684210526
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE (A89025),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,88,5.68181818181818
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG (A89614),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,52,5.76923076923077
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE BROADWAY MEDICAL PRACTICE (A89024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,129,3.10077519379845
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE NEW CITY MEDICAL GROUP (A89013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,68,8.82352941176471
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE STEPHENSON MEDICAL PRACTICE (A89010),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,206,3.39805825242718
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLAGE SURGERY PARTNERSHIP (A89011),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,53,7.54716981132075
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLETTE SURGERY (A89005),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,77,9.09090909090909
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WEARSIDE MEDICAL PRACTICE - PALLION (A89006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,66,6.06060606060606
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WESTBOURNE MEDICAL GROUP (A89030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,99,3.03030303030303
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ALSTON MEDICAL PRACTICE (A82004),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,41,7.31707317073171
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,APPLEBY MEDICAL PRACTICE (A82006),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,108,3.7037037037037
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ASPATRIA MEDICAL GROUP (A82055),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,96,2.08333333333333
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BIRBECK MEDICAL GROUP (A82035),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,218,3.21100917431193
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BRAMPTON MEDICAL PRACTICE (A82012),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,16,317,5.04731861198738
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CALDBECK SURGERY (A82014),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,6,78,7.69230769230769
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE CENTRAL PRACTICE (A82015),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,104,4.80769230769231
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE HEALTHCARE (A82016),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,30,558,5.37634408602151
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEGATE AND DERWENT SURGERY (A82021),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,17,301,5.64784053156146
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEHEAD MEDICAL CENTRE (A82028),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,148,5.40540540540541
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,COURT THORN SURGERY (A82631),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,58,8.62068965517241
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DALSTON MEDICAL GROUP (A82022),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,92,3.26086956521739
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DISTINGTON SURGERY (A82023),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,85,1.17647058823529
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,EDEN MEDICAL GROUP (A82020),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,12,197,6.09137055837563
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,FELLVIEW HEALTHCARE (A82044),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,20,203,9.85221674876847
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,GLENRIDDING HEALTH CENTRE (A82620),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,9,11.1111111111111
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,JAMES STREET GROUP PRACT (A82047),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,32,445,7.19101123595506
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,KIRKOSWALD SURGERY (A82617),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,49,4.08163265306122
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LONGTOWN MEDICAL CENTRE (A82646),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,51,9.80392156862745
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LOWTHER MEDICAL CENTRE (A82041),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,148,8.78378378378378
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MANSION HOUSE SURGERY (A82075),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,80,3.75
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MARYPORT HEALTH SERVICES (A82032),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,21,198,10.6060606060606
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SEASCALE HEALTH CENTRE (A82024),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,10,106,9.43396226415094
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SHAP MEDICAL PRACTICE (A82031),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,0,50,0
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SILLOTH GROUP MEDICAL PRACTICE (A82037),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,111,11.7117117117117
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SPENCER ST SURGERY (A82018),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,176,4.54545454545455
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,TEMPLE SOWERBY MEDICAL PRACTICE (A82038),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,2,67,2.98507462686567
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,THE CROFT SURGERY (A82029),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,60,8.33333333333333
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,THE LAKES MEDICAL PRACTICE (A82036),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,13,153,8.49673202614379
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,UPPER EDEN MEDICAL PRACTICE (A82013),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,122,3.27868852459016
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,WARWICK SQUARE GROUP PRACTICE (A82654),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,95,7.36842105263158
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,WESTCROFT HOUSE SURGERY (A82064),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,89,1.12359550561798
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,WIGTON GROUP MEDICAL PRACTICE (A82045),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,8,132,6.06060606060606
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BEACON VIEW MEDICAL CENTRE (A85026),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,1,53,1.88679245283019
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BENFIELD PARK MEDICAL GROUP (A86023),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,95,4.21052631578947
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BENSHAM FAMILY PRACTICE (A85002),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,4,58,6.89655172413793
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BETTS AVENUE MEDICAL GROUP (A86030),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,7,90,7.77777777777778
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BEWICK ROAD SURGERY (A85017),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,3,66,4.54545454545455
Aug-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BIDDLESTONE HEALTH GROUP (A86010),Percentage of patients prescribed 3 medicines that can have an unintended hypotensive effect,Aged 75 and over,5,76,6.57894736842105
