Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"FULWELL MEDICAL CENTRE, (A89015)",Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1794,0.445930880713489
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GALLERIES MEDICAL PRACTICE (A89012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,27,1993,1.35474159558455
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,GRANGEWOOD SURGERY (A89028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1312,0.457317073170732
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HAPPY HOUSE SURGERY (A89041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1040,1.25
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HERRINGTON MEDICAL CENTRE (A89009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1441,0.693962526023595
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HETTON GROUP PRACTICE (A89004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,2123,0.942063118228921
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,"HOUGHTON MEDICAL GROUP, (A89023)",Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,1301,1.69100691775557
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,HYLTON MEDICAL GROUP (A89031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,634,0.788643533123028
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,I J HEALTHCARE (A89617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,632,1.26582278481013
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,KEPIER MEDICAL PRACTICE (A89021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1238,1.37318255250404
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MILLFIELD MEDICAL GROUP (A89017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,24,1821,1.31795716639209
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,MONKWEARMOUTH HEALTH CENTRE (A89040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,901,0.332963374028857
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW SILKSWORTH MEDICAL PRACTICE (A89032),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1463,1.02529049897471
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,NEW WASHINGTON MEDICAL GROUP (A89026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1347,0.89086859688196
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PALLION FAMILY PRACTICE (A89007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1443,0.415800415800416
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PALLION PRIMARY CARE SERVICES (Y01262),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,2,0
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,PARK LANE PRACTICE (A89034),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,0,344,0
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RED HOUSE MEDICAL CENTRE (A89008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,775,1.16129032258065
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RICKLETON MEDICAL CENTRE (A89616),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,445,1.12359550561798
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,RIVERVIEW SURGERY (A89002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,804,2.36318407960199
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SOUTHLANDS MEDICAL GROUP (A89035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,1682,1.07015457788347
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SPRINGWELL MEDICAL GROUP (A89027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,911,0.987925356750823
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,ST BEDE MEDICAL CENTRE (A89016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1349,0.741289844329133
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE (A89025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1255,1.03585657370518
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG (A89614),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,693,0.865800865800866
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE BROADWAY MEDICAL PRACTICE (A89024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1162,0.860585197934596
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE NEW CITY MEDICAL GROUP (A89013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,997,1.80541624874624
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,THE STEPHENSON MEDICAL PRACTICE (A89010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,2039,0.980872976949485
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLAGE SURGERY PARTNERSHIP (A89011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,754,1.45888594164456
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,VILLETTE SURGERY (A89005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,1026,0.389863547758285
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WEARSIDE MEDICAL PRACTICE - PALLION (A89006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,881,0.794551645856981
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 00P,WESTBOURNE MEDICAL GROUP (A89030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1204,0.830564784053156
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ALSTON MEDICAL PRACTICE (A82004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,506,0.395256916996047
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,APPLEBY MEDICAL PRACTICE (A82006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,1235,0.48582995951417
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,ASPATRIA MEDICAL GROUP (A82055),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1526,0.655307994757536
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BIRBECK MEDICAL GROUP (A82035),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,2436,0.205254515599343
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,BRAMPTON MEDICAL PRACTICE (A82012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,3918,0.561510974987238
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CALDBECK SURGERY (A82014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1085,0.460829493087558
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE CENTRAL PRACTICE (A82015),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1528,0.589005235602094
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CARLISLE HEALTHCARE (A82016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,45,6008,0.749001331557923
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEGATE AND DERWENT SURGERY (A82021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,3798,0.500263296471827
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,CASTLEHEAD MEDICAL CENTRE (A82028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1764,0.283446712018141
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,COURT THORN SURGERY (A82631),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,805,0.62111801242236
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DALSTON MEDICAL GROUP (A82022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1187,0.67396798652064
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,DISTINGTON SURGERY (A82023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1365,0.879120879120879
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,EDEN MEDICAL GROUP (A82020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,2134,0.656044985941893
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,FELLVIEW HEALTHCARE (A82044),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,35,4026,0.869349230004968
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,GLENRIDDING HEALTH CENTRE (A82620),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,166,1.20481927710843
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,JAMES STREET GROUP PRACT (A82047),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,49,5973,0.820358278921815
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,KIRKOSWALD SURGERY (A82617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,621,0.322061191626409
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LONGTOWN MEDICAL CENTRE (A82646),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,837,0.4778972520908
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,LOWTHER MEDICAL CENTRE (A82041),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,2651,0.754432289701999
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MANSION HOUSE SURGERY (A82075),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,1409,0.56777856635912
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,MARYPORT HEALTH SERVICES (A82032),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,30,2773,1.08186080057699
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SEASCALE HEALTH CENTRE (A82024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,1340,0.149253731343284
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SHAP MEDICAL PRACTICE (A82031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,671,0.745156482861401
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SILLOTH GROUP MEDICAL PRACTICE (A82037),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1168,1.28424657534247
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,SPENCER ST SURGERY (A82018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1846,0.920910075839653
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,TEMPLE SOWERBY MEDICAL PRACTICE (A82038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,1141,0.175284837861525
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,THE CROFT SURGERY (A82029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,730,0.684931506849315
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,THE LAKES MEDICAL PRACTICE (A82036),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1750,0.971428571428571
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,UPPER EDEN MEDICAL PRACTICE (A82013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1562,0.640204865556978
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,WARWICK SQUARE GROUP PRACTICE (A82654),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1238,0.807754442649434
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,WESTCROFT HOUSE SURGERY (A82064),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1419,0.634249471458774
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 01H,WIGTON GROUP MEDICAL PRACTICE (A82045),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,1807,1.05146651909242
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BEACON VIEW MEDICAL CENTRE (A85026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,737,1.08548168249661
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BENFIELD PARK MEDICAL GROUP (A86023),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,1244,1.28617363344051
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BENSHAM FAMILY PRACTICE (A85002),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,618,0.809061488673139
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BETTS AVENUE MEDICAL GROUP (A86030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,24,1383,1.7353579175705
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BEWICK ROAD SURGERY (A85017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,618,1.13268608414239
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BIDDLESTONE HEALTH GROUP (A86010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,906,0.883002207505519
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BIRTLEY MEDICAL GROUP (A85008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,2477,0.645942672587808
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,BRUNTON PARK (A86033),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,2,566,0.353356890459364
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CENTRAL GATESHEAD MEDICAL GROUP (A85019),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1235,0.890688259109312
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHAINBRIDGE MEDICAL PARTNERSHIP (A85010),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1748,0.28604118993135
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CHOPWELL PRIMARY HEALTHCARE CENTRE (A85024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,466,1.28755364806867
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRAWCROOK MEDICAL CENTRE (A85014),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,25,3519,0.710429099175902
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CROWHALL MEDICAL CENTRE (A85009),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,917,1.19956379498364
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,CRUDDAS PARK SURGERY (A86017),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1187,1.2636899747262
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON PARK MEDICAL GROUP (A86013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,15,1253,1.19712689545092
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DENTON TURRET MEDICAL CENTRE (A86601),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1444,1.17728531855956
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,DILSTON MEDICAL CENTRE (Y00184),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,217,1.38248847926267
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ELSWICK FAMILY PRACTICE (A86037),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,623,0.802568218298555
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL COTTAGE SURGERY (A85007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1264,0.55379746835443
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FELL TOWER MEDICAL CENTRE (A85001),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1040,1.05769230769231
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,FENHAM HALL SURGERY (A86031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,912,1.75438596491228
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,GLENPARK & TEAMS MEDICAL SERVICES (A85006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,1911,1.0989010989011
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HEATON ROAD SURGERY (A86024),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,675,1.62962962962963
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLLYHURST MEDICAL CENTRE (A85616),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,914,0.656455142231948
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,HOLMSIDE MEDICAL GROUP (A86021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1579,0.443318556048132
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,JESMOND HEALTH PARTNERSHIP (A86020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,2996,0.534045393858478
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,LONGRIGG MEDICAL CENTRE (A85004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,1557,0.706486833654464
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,MILLENNIUM FAMILY PRACTICE (A85013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,3,519,0.578034682080925
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWBURN SURGERY (A86038),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1033,1.16166505324298
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,NEWCASTLE MEDICAL CENTRE (A86027),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,135,2.96296296296296
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OLDWELL SURGERY (A85018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,839,0.595947556615018
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,OXFORD TCE & RAWLING RD MEDICAL GROUP (A85005),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,16,2196,0.728597449908925
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARK MEDICAL GROUP (A86008),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,1444,0.346260387811634
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PARKWAY MEDICAL GROUP (A86022),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1482,0.67476383265857
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PELAW MEDICAL PRACTICE (A85611),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,4,717,0.557880055788006
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,PROSPECT MEDICAL CENTRE (A86004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1279,0.781860828772478
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,REGENT MEDICAL CENTRE (A86028),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,875,0.571428571428571
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ROSEWORTH SURGERY (A86006),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,6,965,0.621761658031088
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SAVILLE MEDICAL GROUP (A86003),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,22,2042,1.07737512242899
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SECOND STREET SURGERY (A85021),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,252,0.396825396825397
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST. ALBANS MEDICAL GROUP (A85011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1229,0.732302685109845
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST.ANTHONY'S HEALTH CENTRE (A86040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,693,2.45310245310245
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SUNNISIDE SURGERY (A85617),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,1,602,0.166112956810631
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE BRIDGES MEDICAL PRACTICE (A85614),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,694,1.00864553314121
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE GROVE MEDICAL GROUP (A86018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,2047,0.488519785051295
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THORNFIELD MEDICAL GROUP (A86029),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1892,0.898520084566596
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THROCKLEY PRIMARY CARE CENTRE (A86026),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1246,0.963081861958267
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WALKER MEDICAL GROUP (A86011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,12,1523,0.787918581746553
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WEST ROAD MEDICAL CENTRE (A86012),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,5,908,0.550660792951542
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WESTERHOPE MEDICAL GROUP (A86025),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,1677,1.19260584376863
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WHICKHAM COTTAGE MEDICAL CENTRE (A85020),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,11,3134,0.350989151244416
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WREKENTON MEDICAL GROUP (A85016),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1710,0.994152046783626
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ACKLAM MEDICAL CENTRE (A81004),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1675,0.776119402985075
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ALMA MEDICAL CENTRE (A81067),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1361,0.955180014695077
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BANKHOUSE SURGERY (A81007),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,7,1340,0.522388059701493
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BENTLEY MEDICAL PRACTICE (A81018),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,9,1814,0.496141124586549
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BLACKETTS MEDICAL PRACTICE (A83034),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,10,1396,0.716332378223496
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP (A81030),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,18,2374,0.75821398483572
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BROTTON SURGERY (A81013),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,20,1346,1.48588410104012
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CAMBRIDGE MEDICAL GROUP (A81051),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,8,980,0.816326530612245
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CARMEL MEDICAL PRACTICE (A83031),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,14,1987,0.704579768495219
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CHADWICK PRACTICE (A81011),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,34,2015,1.68734491315136
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CLIFTON COURT MEDICAL PRACTICE (A83040),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,21,1548,1.35658914728682
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,COULBY MEDICAL PRACTICE (A81058),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,13,1518,0.856389986824769
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CROSSFELL HEALTH CENTRE (A81019),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,17,1218,1.39573070607553
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DENMARK STREET SURGERY (A83047),Percentage of patients with an anticholinergic burden score of 6 or more,Aged 65 and over,19,2216,0.857400722021661
