Month,Commissioner / Provider,Practice plus Code,Comparator Description,Age Band,Numerator,Denominator,Value
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST. ALBANS MEDICAL GROUP (A85011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,97,653,14.854517611026
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,ST.ANTHONY'S HEALTH CENTRE (A86040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,58,321,18.0685358255452
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,SUNNISIDE SURGERY (A85617),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,40,342,11.6959064327485
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE BRIDGES MEDICAL PRACTICE (A85614),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,329,14.5896656534954
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THE GROVE MEDICAL GROUP (A86018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,86,1229,6.99755899104963
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THORNFIELD MEDICAL GROUP (A86029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,123,951,12.9337539432177
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,THROCKLEY PRIMARY CARE CENTRE (A86026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,95,715,13.2867132867133
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WALKER MEDICAL GROUP (A86011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,116,733,15.8253751705321
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WEST ROAD MEDICAL CENTRE (A86012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,64,457,14.0043763676149
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WESTERHOPE MEDICAL GROUP (A86025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,92,785,11.7197452229299
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WHICKHAM COTTAGE MEDICAL CENTRE (A85020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,94,1889,4.97617787188989
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 13T,WREKENTON MEDICAL GROUP (A85016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,127,835,15.2095808383234
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ACKLAM MEDICAL CENTRE (A81004),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,78,870,8.96551724137931
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ALMA MEDICAL CENTRE (A81067),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,579,14.3350604490501
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BANKHOUSE SURGERY (A81007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,76,700,10.8571428571428
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BENTLEY MEDICAL PRACTICE (A81018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,154,920,16.7391304347826
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BLACKETTS MEDICAL PRACTICE (A83034),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,57,772,7.38341968911917
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BOROUGH ROAD & NUNTHORPE MEDICAL GROUP (A81030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,122,1278,9.54616588419405
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,BROTTON SURGERY (A81013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,77,668,11.5269461077844
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CAMBRIDGE MEDICAL GROUP (A81051),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,459,9.15032679738562
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CARMEL MEDICAL PRACTICE (A83031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,123,1112,11.0611510791367
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CHADWICK PRACTICE (A81011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,151,1007,14.9950347567031
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CLIFTON COURT MEDICAL PRACTICE (A83040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,82,772,10.6217616580311
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,COULBY MEDICAL PRACTICE (A81058),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,88,782,11.2531969309463
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,CROSSFELL HEALTH CENTRE (A81019),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,106,522,20.3065134099617
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DENMARK STREET SURGERY (A83047),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,109,1177,9.26083262531861
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,DR RASOOL (A81602),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,54,314,17.1974522292994
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,EAGLESCLIFFE MEDICAL PRACTICE (A81039),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,109,1061,10.2733270499529
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ELM TREE SURGERY (A81608),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,90,394,22.8426395939086
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,GLADSTONE HOUSE SURGERY (A81622),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,39,388,10.0515463917526
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HART MEDICAL PRACTICE (A81041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,73,741,9.85155195681511
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HAVELOCK GRANGE PRACTICE (A81031),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,122,933,13.0760986066452
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HILLSIDE PRACTICE (A81022),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,101,964,10.4771784232365
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HIRSEL MEDICAL CENTRE (A81038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,40,176,22.7272727272727
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,HUNTCLIFF SURGERY (A81618),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,122,1310,9.31297709923664
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGS MEDICAL CENTRE (A81049),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,57,394,14.4670050761421
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,KINGSWAY MEDICAL CENTRE (A81057),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,89,690,12.8985507246377
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,LINTHORPE SURGERY (A81026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,154,1102,13.9745916515426
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARSH HOUSE MEDICAL PRACTICE (A81040),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,94,674,13.946587537092
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MARTONSIDE MEDICAL CENTRE (A81020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,73,691,10.5643994211288
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE GROUP PRACTICE (A81070),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,25,365,6.84931506849315
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MCKENZIE HOUSE SURGERY (A81044),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,170,1581,10.752688172043
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MELROSE SURGERY (A81056),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,22,224,9.82142857142857
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MIDDLETON AND DINSDALE MEDICAL PRACTICE (A83070),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,69,755,9.13907284768212
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,MOORLANDS SURGERY (A83010),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,124,1329,9.33032355154251
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEASHAM ROAD SURGERY (A83013),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,87,784,11.0969387755102
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NEWLANDS MEDICAL CENTRE (A81035),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,72,589,12.2241086587436
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORMANBY MEDICAL CENTRE (A81021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,249,1633,15.2480097979179
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,NORTON MEDICAL CENTRE (A81036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,174,1491,11.6700201207243
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ORCHARD COURT SURGERY (A83006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,555,8.64864864864865
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK LANE SURGERY (A81066),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,39,443,8.80361173814898
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARK SURGERY (A81016),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,87,551,15.7894736842105
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKGATE SURGERY (A83641),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,30,242,12.396694214876
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PARKWAY MEDICAL CENTRE (A81611),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,82,674,12.1661721068249
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,PROSPECT SURGERY (A81029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,61,330,18.4848484848485
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENS PARK MEDICAL CENTRE (A81002),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,191,1703,11.2155020551967
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,QUEENSTREE PRACTICE (A81014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,61,510,11.9607843137255
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,RIVERSIDE MEDICAL PRACTICE (A81629),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,67,436,15.3669724770642
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ROCKLIFFE COURT SURGERY (A83048),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,76,720,10.5555555555556
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SOUTH GRANGE MEDICAL GROUP PRACTICE (A81042),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,138,947,14.5723336853221
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,SPRINGWOOD SURGERY (A81005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,98,1136,8.62676056338028
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,TENNANT STREET MEDICAL PRACTICE (A81006),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,153,1200,12.75
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ARRIVAL PRACTICE (A81634) ( D 01-Jun-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,3,22,13.6363636363636
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE COATHAM ROAD SURGERY (A81045),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,83,619,13.4087237479806
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DENSHAM SURGERY (A81001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,31,385,8.05194805194805
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DISCOVERY PRACTICE (A81064),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,61,309,19.7411003236246
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE DOVECOT SURGERY (A81025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,46,342,13.4502923976608
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ENDEAVOUR PRACTICE (A81023),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,311,11.5755627009646
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ERIMUS PRACTICE (A81037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,60,341,17.5953079178886
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ESTON SURGERY (A81065) ( D 01-Oct-25 ),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,29,182,15.9340659340659
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GARTH (A81032),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,137,1406,9.74395448079659
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE GREEN HOUSE SURGERY (A81052),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,126,950,13.2631578947368
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE HEADLAND MEDICAL CENTRE (A81063),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,55,426,12.9107981220657
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE PATEL PRACTICE (A81612),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,18,333,5.40540540540541
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE RAVENSCAR SURGERY (Y00286),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,31,233,13.3047210300429
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE ROSEBERRY PRACTICE (A81610),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,74,571,12.9597197898424
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THE SALTSCAR SURGERY (A81054),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,93,800,11.625
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNABY & BARWICK MEDICAL GROUP (A81034),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,202,1250,16.16
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,THORNTREE SURGERY (A81621),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,28,82,34.1463414634146
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,VILLAGE MEDICAL CENTRE (A81009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,544,6.61764705882353
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST QUAY MEDICAL PRACTICE (A81060),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,46,483,9.52380952380952
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WEST VIEW MILLENIUM SURGERY A (A81631),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,559,11.2701252236136
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WESTBOURNE MEDICAL CENTRE (A81012),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,48,246,19.5121951219512
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WHINFIELD MEDICAL PRACTICE (A83005),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,99,1051,9.41960038058991
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODBRIDGE PRACTICE (A81017),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,158,1210,13.0578512396694
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODLANDS FAMILY MEDICAL CENTRE (A81046),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,111,1070,10.3738317757009
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,WOODSIDE SURGERY (A81053),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,84,610,13.7704918032787
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,YARM MEDICAL PRACTICE (A81027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,110,1348,8.16023738872404
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 16C,ZETLAND MEDICAL PRACTICE (A81048),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,114,1125,10.1333333333333
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ANNFIELD PLAIN SURGERY (A83644),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,38,305,12.4590163934426
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,AUCKLAND MEDICAL GROUP (A83021),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,179,1412,12.6770538243626
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BARNARD CASTLE SURGERY (A83046),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,118,1435,8.22299651567944
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BELMONT & SHERBURN MEDICAL GROUP (A83014),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,553,10.6690777576853
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEVAN MEDICAL GROUP (A83616),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,91,610,14.9180327868852
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BEWICK CRESCENT SURGERY (A83037),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,177,1535,11.5309446254072
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPGATE MEDICAL CENTRE (A83025),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,153,1198,12.771285475793
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BISHOPS CLOSE MEDICAL PRACTICE (A83052),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,100,828,12.0772946859903
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BLACKHALL AND PETERLEE PRACTICE (A83007),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,152,967,15.7187176835574
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BOWBURN MEDICAL CENTRE (A83635),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,262,12.9770992366412
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BRIDGE END SURGERY (A83009),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,843,8.30367734282325
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BROWNEY HOUSE SURGERY (A83617),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,42,225,18.6666666666667
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,BYRON MEDICAL PRACTICE (A83075),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,99,739,13.3964817320704
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CEDARS MEDICAL GROUP (A83038),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,480,12.2916666666667
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CESTRIA HEALTH CENTRE (A83050),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,111,1086,10.2209944751381
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHASTLETON MEDICAL GROUP (A83036),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,90,1194,7.53768844221106
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CHEVELEY PARK MEDICAL CTR (A83055),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,545,6.23853211009174
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CLAYPATH & UNIVERSITY MEDICAL GROUP (A83011),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,73,1073,6.80335507921715
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,CONSETT MEDICAL CENTRE (A83018),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,191,1592,11.9974874371859
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,COXHOE MEDICAL PRACTICE (A83027),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,63,549,11.4754098360656
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DRS LAMBERT & NG (A83073),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,71,551,12.8856624319419
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,DUNELM MEDICAL PRACTICE (A83030),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,127,974,13.0390143737166
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EAST DURHAM MEDICAL GROUP (A83057),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,251,1570,15.9872611464968
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,EVENWOOD MEDICAL PRACTICE (A83626),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,28,190,14.7368421052631
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,FERRYHILL AND CHILTON MEDICAL PRACTICE (A83045),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,157,1325,11.8490566037736
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GAINFORD SURGERY (A83061),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,34,455,7.47252747252747
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,GREAT LUMLEY SURGERY (A83029),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,59,503,11.7296222664016
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,HALLGARTH SURGERY (A83008),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,70,481,14.5530145530145
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,JUBILEE MEDICAL GROUP (A83066),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,104,875,11.8857142857143
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LANCHESTER MEDICAL CENTRE (A83072),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,36,555,6.48648648648649
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,LEADGATE SURGERY (A83636),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,76,503,15.1093439363817
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MARLBOROUGH SURGERY (A83051),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,133,917,14.5038167938931
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MIDDLE CHARE MEDICAL GROUP (A83028),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,84,904,9.29203539823009
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,MURTON MEDICAL CENTRE (A83041),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,119,716,16.6201117318436
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,NORTH HOUSE SURGERY (A83020),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,153,1321,11.5821347464042
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OAKFIELDS HEALTH GROUP (A83618),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,80,742,10.7816711590296
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,OLD FORGE SURGERY (A83043),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,32,387,8.2687338501292
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PEASE WAY MEDICAL CENTRE (A83074),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,109,837,13.0227001194743
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PELTON & FELLROSE MEDICAL GROUP (A83033),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,112,911,12.2941822173436
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,PINFOLD MEDICAL PRACTICE (A83060),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,47,302,15.5629139072848
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,QUEENS ROAD SURGERY (A83049),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,124,1202,10.3161397670549
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SACRISTON MEDICAL CENTRE (A83026),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,119,855,13.9181286549708
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SILVERDALE FAMILY PRACTICE (A83627),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,55,355,15.4929577464789
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SKERNE MEDICAL GROUP (A83054),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,139,1620,8.58024691358025
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,SOUTHDENE MEDICAL CENTRE (A83619),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,33,193,17.0984455958549
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,ST ANDREW'S MEDICAL PRACTICE (A83001),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,137,1002,13.6726546906188
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STANLEY MEDICAL GROUP (A83023),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,127,991,12.8153380423814
Mar-25,NHS NORTH EAST AND NORTH CUMBRIA ICB - 84H,STATION VIEW MEDICAL CENTRE (A83015),Percentage of patients prescribed 10 or more unique medicines,Aged 75 and over,125,1085,11.5207373271889
